"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC105371206",40.4590667272909,0.188658982633963,0.398365188768616,0.473583003618175,0.635797297993766,0.782141629640502
"LOC284685",22.8301316344159,0.226308746516299,0.478100355162634,0.473349881614952,0.635963580027479,0.782233074329079
"SETD9",109.448012747886,-0.0958766091953789,0.2026327805743,-0.473154486276339,0.636102966397154,0.782286425888986
"NPL",12.4030730836162,0.306586873054968,0.647983640008155,0.473139835831518,0.636113417894215,0.782286425888986
"TMEM230",644.126212377578,0.0842404446347964,0.178168072980162,0.472814479192218,0.636345543094043,0.782385440362139
"RASSF2",15.7389975321148,0.332727484120501,0.704710082596228,0.472148039793466,0.636821124740403,0.782385440362139
"PTBP1",6545.11847014319,-0.0570161059816364,0.120743008578212,-0.472210413282056,0.636776607686079,0.782385440362139
"SRP14-DT",50.4533757062971,0.136801066581836,0.289326693440028,0.472825597096842,0.636337610452474,0.782385440362139
"ELK3",145.207629762484,-0.0881698870780071,0.186741001643033,-0.472150659481571,0.636819254996615,0.782385440362139
"SDR16C5",23.5823418416985,0.221210518384896,0.468476187959122,0.472191594942279,0.63679003852759,0.782385440362139
"RBPMS-AS1",25.2705633619239,0.254960640611799,0.53967871308814,0.472430419115233,0.636619596128396,0.782385440362139
"SSPOP",188.842558176981,0.140722268172872,0.297642096240455,0.472790206594926,0.636362861773393,0.782385440362139
"METTL5",263.209050027949,-0.108042773857773,0.228840329656406,-0.472131699949892,0.636832786990467,0.782385440362139
"FBLN7",30.716234638662,0.180111049041505,0.381006320030519,0.472724570624125,0.636409694523838,0.782385440362139
"RNA5SP101",10.1684761138023,0.282853482968852,0.598478669009913,0.472620826130342,0.636483721531339,0.782385440362139
"SNAPIN",672.697989643737,0.0870265086303423,0.184317702155316,0.472154913026254,0.636816219129166,0.782385440362139
"MED17",219.375070096112,0.0964041506847076,0.204223429360476,0.472052354554011,0.63688941952462,0.782389610409915
"NEK9",151.766872031419,0.129836467895276,0.275110015252285,0.471943806830192,0.636966898567088,0.782419386604975
"SINHCAF",461.204147239267,-0.0751574935567794,0.159350672267336,-0.471648424743955,0.637177756074065,0.782461699588032
"ADGRL1-AS1",27.9288881277534,0.191780623652455,0.406757557262746,0.471486319622511,0.63729348675502,0.782461699588032
"ILF3",5018.48415782649,-0.0648738820886765,0.13758853402462,-0.471506456178013,0.637279110310494,0.782461699588032
"MTCL1",89.7029179022693,0.137671151636741,0.292091934917943,0.471328151102211,0.63740641552938,0.782461699588032
"ZCCHC14",876.226626421264,-0.0816099525261178,0.17303969803688,-0.471625606447395,0.637194046060745,0.782461699588032
"ENY2",975.455441719268,0.0782888469386029,0.166112937195543,0.471298914222699,0.637427290927322,0.782461699588032
"TBCCD1",143.38672275347,-0.114970205970595,0.243934749772259,-0.471315407410929,0.63741551460552,0.782461699588032
"ADPRH",10.6763397007302,-0.337938327027713,0.7168920070278,-0.471393632115929,0.637359662533537,0.782461699588032
"ACTR5",177.951318617402,-0.0783204136213674,0.166262654826544,-0.471064375238542,0.637594764303797,0.782513695388776
"MARK3",1179.88567173036,-0.066788523940911,0.141841660578265,-0.470866765579486,0.637735882530714,0.782513695388776
"RAPGEF5",30.033108804557,0.186914988932342,0.39694547763394,0.470883281115785,0.637724087851268,0.782513695388776
"RABIF",614.116868742635,-0.0641690632536374,0.136223572023197,-0.471056971275944,0.637600051430338,0.782513695388776
"LOC100129534",23.4979107989817,0.22783734718859,0.483863288713087,0.470871323581006,0.637732627394628,0.782513695388776
"PPCS",712.700647255157,0.0986799433492448,0.209614083889277,0.470769623482789,0.63780525905766,0.782533485315693
"WSB1",862.92321857393,-0.14399999569873,0.306140406177949,-0.470372393819285,0.638088983846816,0.782750893707246
"TK2",108.096514072332,-0.106039209115551,0.225431892457743,-0.470382464341985,0.638081790232035,0.782750893707246
"PPP2R5CP",11.0768610613093,-0.307127746912054,0.653249270262932,-0.470153983927813,0.638245007629054,0.782876941166561
"LOC101929819",27.1202959968559,-0.289087731095369,0.615387728125374,-0.469765186861952,0.638522789220435,0.783152304321775
"PARP6",781.846364777426,-0.0994323682819318,0.21172754286226,-0.469624154409697,0.638623564403607,0.783210540138146
"FLVCR1",100.585891886899,-0.141981029571827,0.302504566303715,-0.469351690477553,0.638818273267359,0.783383957271121
"RASGRP1",70.359367476215,0.139043401145842,0.296320909604402,0.469232499763414,0.638903457466599,0.783423046385409
"EVPLL",30.7154020721708,-0.193246765980873,0.411991572760145,-0.469055142769579,0.639030221239622,0.783466206728996
"LAMTOR5-AS1",11.2988434333697,0.305399924312783,0.651125237560344,0.469034076235572,0.639045278991594,0.783466206728996
"POLR3K",641.779987465348,-0.0935857801103077,0.199571690656281,-0.46893314278471,0.639117425380297,0.783489296245316
"CHIC2",141.292100199416,0.114034435138069,0.243251743710321,0.468791850774431,0.639218425466463,0.783547750492547
"LOC124904088",13.7476039720819,0.273590448452663,0.58417841368046,0.468333717997177,0.639545959558619,0.783883855018638
"CERK",237.811719727497,-0.0948311315112946,0.202616557112464,-0.46803248886841,0.639761356407516,0.783973382927538
"CNPY2-AS1",26.5948309962907,0.199050967688522,0.425315528642527,0.468007759612799,0.639779040653917,0.783973382927538
"MAK",21.9692977457257,-0.233342825792489,0.498577673275366,-0.46801699775195,0.639772434303777,0.783973382927538
"LDAH",97.8434972923197,-0.127030030978271,0.271584230526259,-0.46773713897939,0.639972578734887,0.784145157335993
"CDC26P1",114.158627556114,0.104943151226456,0.224436586365295,0.46758486629114,0.640081489421241,0.784213219552693
"ZC3H18",1612.90864936566,0.0606481021878662,0.129767398044954,0.467360085056622,0.640242274896736,0.784344820930513
"FAM83E",99.9625726574994,0.111766594477136,0.239330428574284,0.466997009711389,0.640502017491594,0.784594628895217
"BAZ2B-AS1",28.7759238501149,0.189497286600855,0.4058402545518,0.466925802641562,0.640552963900709,0.784594628895217
"LOC124903465",11.8482844277728,0.354018184662494,0.758706361423672,0.466607639875587,0.640780619999707,0.784677276186626
"ACOT1",92.1724692025177,0.130621797826528,0.279865407588663,0.466730772309351,0.640692510615379,0.784677276186626
"SYTL3",32.0725057046545,0.18001595974923,0.385792761119983,0.466613109138263,0.640776706273792,0.784677276186626
"LOC124905227",19.7319712365231,-0.32099302621197,0.688176740512638,-0.466439807269358,0.640900723460583,0.78475895950481
"CALM3",4116.47561677779,-0.0547295483673691,0.117388973821424,-0.466223927049786,0.64105522431948,0.784817358930279
"GATB",178.103883362106,0.104453002273233,0.224006267283753,0.46629499942035,0.641004357625594,0.784817358930279
"MRPS31P5",40.9403330474672,-0.194496262083069,0.41740426675344,-0.465966156972607,0.641239725223805,0.784892726652165
"PAWR",1055.13144066298,0.0757992458332129,0.162689326800893,0.465914066544635,0.641277012038143,0.784892726652165
"CAMSAP1-DT",191.600411740195,-0.107021003115295,0.229690461925668,-0.465935773815148,0.641261473661399,0.784892726652165
"SRFBP1",16.9369898843823,-0.308365782457827,0.662040605826102,-0.465780768950033,0.641372431820623,0.78494414207494
"SLC35B1",1599.65527749072,0.0803856441301204,0.172778168135282,0.465253480793824,0.641749943960427,0.785340759134185
"LINC00339",170.389109410517,-0.12612976789372,0.271174188957385,-0.465124532606386,0.641842278558663,0.785388353513582
"LINC01637",27.9200654253287,0.228813187700989,0.492233646625725,0.464846702921488,0.642041240013996,0.785566402734634
"MTRF1L",211.87676591192,-0.0879770758816907,0.189393701605118,-0.464519543871216,0.642275560525674,0.785787682108334
"POU6F1",11.6441914023172,0.294285467671623,0.633805987142846,0.464314748742343,0.642422258681084,0.78588529822467
"EFR3B",355.599308956903,-0.0890102593745443,0.191725497484778,-0.464258852068496,0.642462300821393,0.78588529822467
"SHISA8",56.0249816923949,-0.130976439710735,0.282324257257158,-0.463922019961019,0.642703615858092,0.786020843555418
"TNPO2",1853.27219763638,0.0570101342757706,0.122927578235947,0.463770092064657,0.642812473186048,0.786020843555418
"CLEC2D",20.1550681123626,-0.251341333028731,0.541733464151923,-0.463957554149259,0.642678156487627,0.786020843555418
"LOC101929270",19.378244183288,-0.239879666659135,0.517212148560176,-0.46379356580644,0.642795653596016,0.786020843555418
"MCFD2",1112.34959026686,-0.0629426247971713,0.135730918659038,-0.463730927477812,0.642840536111362,0.786020843555418
"LOC107984421",49.3350564235184,0.150983597288389,0.325846051908401,0.463358682433359,0.643107289370693,0.786281591064201
"UTP4",696.356716430638,-0.0662869050151745,0.143116714853472,-0.463166759263874,0.643244840762365,0.786384342387798
"CLTRN",12.7282244078444,-0.338643708178109,0.731313732466004,-0.463062148492954,0.643319820481625,0.786410587406252
"SHF",49.3651505011345,0.169287651813526,0.365800075989071,0.462787360980712,0.64351679159726,0.786585941055755
"DNAJC17",212.937522142357,0.101866595732223,0.220220905696029,0.462565510800458,0.643675834849821,0.786714909260892
"PHAX",327.494842431748,-0.122777895616611,0.26550894007994,-0.462424713757831,0.643776779991915,0.786772853119433
"LINC02506",56.7713723035977,-0.178293282840671,0.385749562285127,-0.462199572656638,0.643938209684667,0.786904700609169
"DDX28",377.458783540641,0.0756197827915617,0.163661187163441,0.462050802039238,0.644044889763835,0.786969626670768
"DPH3",178.385849179313,0.130643688400237,0.28288301825136,0.461829378121776,0.644203681477272,0.787098212752742
"KCTD21",194.876329290605,-0.0798196951197856,0.172972091163528,-0.461459964916098,0.644468638214689,0.787356480771724
"ZNF552",100.643406892618,-0.125318492742578,0.271670384963027,-0.461288751659968,0.644591453979882,0.787375613638795
"LPAR2",675.326193516437,0.0665074041028158,0.144162091484872,0.461337674958712,0.644556359022815,0.787375613638795
"ZNF773",19.5482053675205,0.222794822592183,0.483792702291185,0.460517121356013,0.645145084993152,0.787986383731662
"FUBP3",1833.28892497625,0.0685066994415767,0.148827306849474,0.460310012267206,0.645293715584262,0.788102422024957
"TEF",505.292719395631,0.0797504802080617,0.17339329389856,0.459939818980069,0.645559417866104,0.78836140975239
"THUMPD2",48.2102607688417,0.182516979957105,0.397202560942361,0.459506050323756,0.645870808255034,0.788676144421768
"SNAP23",236.885363474084,0.0907600444384875,0.197554523769519,0.459417697487782,0.645934241896162,0.788688070696743
"NAPG",455.150020995005,0.0631141891336553,0.13770135036124,0.458341105356515,0.646707396747703,0.789555772290121
"INSYN2A",17.6014158185816,-0.342751432069267,0.74791071853013,-0.458278539907647,0.646752339876733,0.789555772290121
"UXT",399.520106610664,0.10200783928366,0.222851189086146,0.457739712774103,0.647139453116859,0.789913850685789
"PEX12",36.1615102768008,-0.174530464779776,0.381341278884195,-0.45767524903271,0.647185772637992,0.789913850685789
"PTGFRN",1202.84842002115,0.0746922840664179,0.163209795972432,0.457645839340638,0.647206905015486,0.789913850685789
"CLUHP3",92.3593255618314,-0.116087012088721,0.253867806486224,-0.457273467224842,0.647474498141711,0.790043608825189
"RELT",234.602966225032,0.0839167096201011,0.183471874349345,0.457381873476242,0.647396590806914,0.790043608825189
"MICAL2",174.241183242451,-0.0985827686636291,0.215583644670988,-0.457283152504824,0.647467537552509,0.790043608825189
"WASF2",1847.86948807195,0.0669009331212197,0.146331272007259,0.457188215502567,0.647535767934486,0.790052772566642
"RNFT2",117.351364184926,0.108263956249187,0.236854625450505,0.457090318769438,0.647606128550272,0.79007302550015
"TM2D2",291.97673932492,0.0841200979563943,0.184067569661559,0.457006620509327,0.647666286896241,0.790080829436969
"YJU2",399.294937030633,0.0807539295198938,0.176787807847591,0.456784494943859,0.647825951390473,0.790157582019224
"RPS7P1",833.450933560916,0.105323316287172,0.230614628292232,0.456707005393031,0.647881654914129,0.790157582019224
"CPM",33.2137307135334,0.203009113767486,0.444522381235227,0.456690421758674,0.64789357635004,0.790157582019224
"CREB3L2",376.044522847178,-0.0783731757270772,0.171665786581735,-0.456545111799324,0.647998038819794,0.790157582019224
"IRS1",5319.44632273626,-0.0746103514647166,0.163405614600193,-0.45659600893927,0.647961448378433,0.790157582019224
"BBOF1",32.7057493912789,-0.178705568940795,0.391987658020441,-0.455895907139697,0.64846483283056,0.790413726862728
"SHMT2",2762.11332173609,0.0818420465152936,0.179525825919755,0.455878958339263,0.648477021283609,0.790413726862728
"GOT1-DT",20.952159053347,-0.250102403521729,0.548454577546805,-0.456012974931156,0.648380648012077,0.790413726862728
"LOC105375751",27.2263293809645,-0.186811616599143,0.409592018189561,-0.456091936129199,0.648323868628546,0.790413726862728
"KIAA0319L",810.657512216065,-0.0535235937841759,0.117374418169151,-0.456007319303954,0.648384714936463,0.790413726862728
"NEIL1",125.978946972354,0.109310316176132,0.239855961591506,0.455733163565459,0.648581871103338,0.790475964317022
"TFAP2A-AS2",17.7665021795413,-0.24463551123117,0.537005657761048,-0.455554811565925,0.648710144262708,0.79056673688405
"TXNDC5",174.108697898378,0.104518798211224,0.229482860124092,0.455453614944077,0.648782930870415,0.790589879939604
"CYB561A3",595.578759279817,0.0698708273646197,0.153527343050094,0.455103475228004,0.649034797986198,0.790831223879046
"SNHG16",1696.77620312113,0.0617926013236486,0.135812821005266,0.454983563895287,0.64912106341462,0.790870763384286
"NDUFB9",3005.59087859291,0.10245692841351,0.225425551452171,0.454504503830605,0.649465751034468,0.791200048292297
"MPC1",209.97679608423,-0.0751666172331785,0.165398274569674,-0.454458291229119,0.649499005348276,0.791200048292297
"DDX27",1302.0330262535,0.0536379246856645,0.118055923109334,0.45434335925686,0.649581712741793,0.79122227325066
"LOC124903959",24.3119596880669,0.226510424510634,0.498710286121817,0.454192405518794,0.649690348694784,0.79122227325066
"RTN4RL1",626.682001994275,0.0639573845096722,0.140843357588266,0.454102952420673,0.649754728373442,0.79122227325066
"CCDC136",33.5602882583831,-0.18386354073082,0.40486060411549,-0.454140360563141,0.649727805296394,0.79122227325066
"TRIM54",23.1391993233022,-0.259288654743785,0.571046321430074,-0.454058882814352,0.649786446370591,0.79122227325066
"LOC124905228",82.2511574411464,0.115223032757834,0.253921381407304,0.453774440416305,0.649991181940288,0.791379802803173
"MXRA7P1",58.5029306285441,0.169673643593331,0.373953282376226,0.45372952074432,0.650023516578464,0.791379802803173
"HMCES",1841.56702079852,-0.0620452233990125,0.136770340544146,-0.453645309006055,0.650084136697348,0.791388044475168
"PGAM4",37.0528930606525,0.182498633740293,0.402792345180894,0.453083669349112,0.650488494210962,0.791443010813849
"PIGT",1834.07442570187,0.0594316006954169,0.131112437090674,0.453287285433611,0.650341887086011,0.791443010813849
"PLCG1",3147.00962618086,-0.0911144100552753,0.200923669070611,-0.453477733493185,0.650204773414557,0.791443010813849
"MYRF",26.3147909259698,0.214838893166851,0.473809103065334,0.453429222395557,0.65023969800603,0.791443010813849
"MAILR",85.2547959818134,0.176073044530038,0.388521323376624,0.453187595985193,0.650413663533745,0.791443010813849
"SELENOP",13.7855116281216,0.286138142100433,0.631569292520059,0.453058984167354,0.650506268890887,0.791443010813849
"HEYL",24.6246646513554,-0.221071333218711,0.487728233421144,-0.453267451154135,0.650356167517725,0.791443010813849
"MITF",17.6789411222464,-0.224887485898154,0.496474748303218,-0.452968628649781,0.650571331496963,0.791456646331073
"TEAD4",171.163642123168,-0.10373196420209,0.229090251047166,-0.452799557065103,0.650693082603296,0.791539238634056
"ZNF561-AS1",54.3279301781159,0.12273724793478,0.271516454825896,0.452043497744852,0.651237646806817,0.792136108051066
"DDX19A",595.764776900106,0.0527446017803512,0.116779392533275,0.451660182812839,0.651513806839928,0.792406430962475
"ZCCHC24",140.577779094795,0.10551454186365,0.233729319946248,0.451439048759117,0.651673145075976,0.792475144850113
"PCMT1",1447.58878037517,0.0658424346932128,0.14585235451978,0.451432100016481,0.65167815225324,0.792475144850113
"STOML2",2488.84547045876,0.0888488321433793,0.196881172986265,0.451281505467146,0.651786672665491,0.792541530820127
"ATP6V1D",310.172918927488,0.0758805013493567,0.168219640900497,0.451079915182085,0.651931952819535,0.792587026690593
"LOC124902615",30.291154006193,-0.215081040621885,0.476795218914547,-0.451097309892347,0.651919416445628,0.792587026690593
"FAM104B",145.640105832101,-0.108683973286309,0.241060735400366,-0.450857221130603,0.65209245719184,0.792702931109731
"ATP6V1E2",79.5618426258914,-0.112392314171246,0.249318592904025,-0.450797964412191,0.652135168557202,0.792702931109731
"WDPCP",59.0586614206027,0.186773041393272,0.414575938141619,0.450515874680287,0.652338510301636,0.792884521329323
"MTHFS",34.4365098437555,0.17896415915284,0.397789691608275,0.449896422477122,0.652785127295668,0.793361745843296
"USB1",468.382290884441,0.076112247002001,0.16929502268015,0.44958348920748,0.653010795455733,0.793553556288498
"ATG10",104.818974493753,0.0970540697847096,0.215902256147465,0.449527816506095,0.653050946499258,0.793553556288498
"ARHGAP27P1-BPTFP1-KPNA2P3",26.3760389538283,-0.216796083951392,0.482950962286758,-0.448898751386412,0.653504696835772,0.794039274468665
"PSMC1P1",43.6075042731508,0.134235632322019,0.299210447791173,0.448632837900453,0.653696541171333,0.794206710404589
"CLEC7A",18.549928580463,0.280140692856966,0.624635170507593,0.448486902569571,0.653801836520685,0.794268974911796
"MCTS1",655.294120907087,-0.0759382737929347,0.169498391512694,-0.448017666216306,0.654140446918616,0.794417652087925
"SLC25A5-AS1",62.771594480012,0.128461642797454,0.286651261662695,0.448146092406237,0.65404776491635,0.794417652087925
"ARSG",399.294546851003,-0.0761966853668006,0.170024484460265,-0.448151250737114,0.654044042388061,0.794417652087925
"SLC22A23",402.937116129587,0.0828066455645035,0.18480060561893,0.448086440448447,0.654090813594371,0.794417652087925
"WDR20",367.271226907564,0.0711028572675976,0.158854872201865,0.447596326647403,0.654444554697372,0.794721300267111
"EP400P1",87.6902734351055,0.111787283332337,0.249816060554558,0.447478369021528,0.65452970255657,0.794759027412324
"SMIM14",7750.53948553056,0.0399135513177922,0.0892235832634742,0.447343066237643,0.654627376574091,0.794811956884735
"PIGC",516.450622632778,-0.0621630238779025,0.139022611803304,-0.447143260161548,0.654771625823093,0.794921421982336
"SMN1",241.234214118742,-0.239325446396127,0.535679043215219,-0.446770224497981,0.655040972013618,0.795130473905911
"CUTALP",337.025570335253,-0.133839816073145,0.29958219423988,-0.446754909492309,0.655052031000195,0.795130473905911
"FAM156A",48.165683502171,0.157864627984886,0.353538886655061,0.446526913852366,0.655216675911029,0.795246219443101
"ATPAF2",411.774794396487,0.0799986133153893,0.179241456206558,0.446317581928139,0.655367857755542,0.795246219443101
"LOC105376535",13.0005129923886,0.257857218845158,0.577723673859066,0.446333135567613,0.655356624258237,0.795246219443101
"SLC25A28",334.301940388278,-0.0800036616100151,0.179267643480609,-0.446280544869599,0.655394607802101,0.795246219443101
"ANXA7",2151.8365598307,0.0668777479259629,0.149866697865994,0.446248225111111,0.655417951136012,0.795246219443101
"DUSP16",552.853473434025,-0.0869136675603453,0.194931043059398,-0.445868786193595,0.655692030626624,0.795513091892089
"AP1G2-AS1",16.2354298426515,0.276565925043011,0.620410139978648,0.44577918254613,0.655756760651835,0.795525949689563
"TMCO4",224.889986844967,0.0718932916577563,0.161346124633555,0.445584248280138,0.655897590858208,0.795631118056313
"MAPKAPK5-AS1",288.104249137471,0.0872380045681267,0.195904143193585,0.445309645554159,0.656095998274361,0.795806106853748
"CSKMT",100.718801890759,0.133285443612392,0.299528102788381,0.444984768946903,0.656330761173743,0.796025160205441
"CLIP3",44.3009983823254,-0.148130339372332,0.332977448955273,-0.444865980675556,0.656416608636139,0.796063581491723
"PITPNM3",80.1764770548847,-0.135216188115469,0.304147979102538,-0.444573685856657,0.656627867394722,0.796188377824491
"TOR1B",742.248369663265,0.0550708026621934,0.123869309385916,0.444587952699565,0.656617555265857,0.796188377824491
"LINC02166",15.6707740376814,-0.264013882454578,0.59507719241186,-0.443663252131247,0.657286067581099,0.796888800443371
"HOTAIR",107.611248380028,0.0956859657633722,0.215691263305133,0.443624671194992,0.657313965635175,0.796888800443371
"POLG",865.436403523042,0.0896941109849229,0.202332396338838,0.443300789235531,0.657548185009679,0.797041250981709
"LRRC14",463.415430418532,0.08063497853644,0.181884536882601,0.443330587187224,0.657526634835401,0.797041250981709
"CRTC1",519.657588857721,0.0608776910669482,0.137533173794579,0.442640051031438,0.658026110545332,0.797554781078284
"OPA3",531.372097913731,-0.0620846070542282,0.140327949621356,-0.442425099360106,0.658181619656731,0.797562105304247
"OTULINL",110.59477860738,0.109428349883374,0.247347884853336,0.442406653075926,0.658194965509656,0.797562105304247
"ACTL8",10.1156013527066,0.372470762232979,0.84189421675602,0.442419908368274,0.658185375318831,0.797562105304247
"MTFP1",551.350477919302,0.116089720634809,0.26246384477219,0.442307475666108,0.658266722051469,0.797583291884606
"SMG9",575.112398946428,-0.0560109405666162,0.126738413733077,-0.441941309795629,0.658531676543301,0.797772773759818
"CD101-AS1",23.5913648024433,-0.256518547193549,0.580369154766396,-0.441992040905069,0.658494965386935,0.797772773759818
"NEMP2-DT",14.1514983442409,-0.334679445386514,0.75767438529646,-0.441719361088817,0.658692297603568,0.797901583051602
"HOXC5",16.823975544721,0.291017481367651,0.659007516118514,0.441599639229783,0.658778945115425,0.797940771236815
"PPIL3",217.832591746009,-0.0915596558230052,0.207493354748718,-0.441265485026676,0.659020810150079,0.798167943461806
"LOC105372815",64.5127876990975,-0.120708315560802,0.274091568415322,-0.440394121784499,0.65965168158547,0.798866181506392
"ADGRG5",19.7303155528641,-0.244580143979403,0.555784468762347,-0.440062933971594,0.659891526779498,0.79889330896709
"MED6",235.189314001491,0.158512409912974,0.360050417872858,0.440250592818222,0.659755620527193,0.79889330896709
"GINM1",650.915361318942,-0.0677729611966456,0.1539788552486,-0.440144597043703,0.65983238338616,0.79889330896709
"LINC01807",13.2306089200002,0.265625355683788,0.603594970653557,0.440072181841037,0.659884829026384,0.79889330896709
"NUMA1",3527.49870741051,0.0581679992756013,0.132245330530017,0.439849173067008,0.660046350332914,0.799014922940074
"SLC20A2",524.644335693948,0.0612299052544306,0.139397895514103,0.439245549788348,0.66048362345192,0.799478406247378
"ULBP1",37.1611424154902,-0.16936936938004,0.385681891428631,-0.439142653943815,0.660558174207466,0.799502794280425
"LMNTD2",207.728846482456,0.11492401351602,0.261955814895787,0.438715260288228,0.660867868242115,0.799811759176984
"ZMYM3",1070.33035695579,0.0606775952563857,0.138430753723608,0.43832453139376,0.661151045413104,0.800088583941945
"RGS11",55.9435307811624,0.163996897891706,0.37423203570857,0.438222498993691,0.661225000444195,0.800112194856146
"FAM111A-DT",46.5638835662302,-0.152029317533729,0.347083656006009,-0.438019235141101,0.661372339819351,0.800224592951192
"SUOX",530.192891662993,0.0756844827576283,0.172880701757222,0.437784448977497,0.661542545023381,0.800350565446266
"ASAH2",15.1645403624304,0.277242757757764,0.633371459566475,0.437725372007651,0.661585374866715,0.800350565446266
"SAP18",2583.18855491255,0.0761632342384111,0.174184599983156,0.43725584377595,0.661925814578561,0.800696499386495
"ETV2",17.2536653091147,0.211813939775907,0.484712750850135,0.436988586341927,0.662119625508471,0.800750328892234
"TSR1",493.418242904856,-0.101082389629239,0.231271728797793,-0.437071967917092,0.662059156058447,0.800750328892234
"NOPCHAP1",135.284733820228,-0.10630713300515,0.243282968392681,-0.436969072300864,0.66213377767409,0.800750328892234
"AGER",66.9459116648884,-0.119994997607647,0.27481827142746,-0.436633987195863,0.662376810227669,0.800931573742334
"C2orf81",279.218860906028,0.0775717020878386,0.1776672993372,0.436612153036743,0.662392647473077,0.800931573742334
"TJP2",935.091614452859,-0.0744983020490123,0.170660634309073,-0.436528918052027,0.662453022736779,0.800938677263653
"BNIP3P1",10.3039049774331,0.312611618169324,0.716412601537877,0.436356950587218,0.662577767871012,0.801023599591345
"SMURF2P1",29.9321858996202,0.177004515207639,0.405777576049962,0.436210686974594,0.662683874807558,0.801034840242705
"RANBP10",583.297152631602,0.0684859688460514,0.157035146072381,0.436118732391822,0.662750586725031,0.801034840242705
"LYN",156.762092000378,-0.115455146855295,0.264699299707332,-0.436174734813994,0.662709957338804,0.801034840242705
"CMAS",759.68489125958,-0.0775149232809305,0.177775266692068,-0.436027602282815,0.662816703136476,0.80104887083007
"MRPS36",297.473888912851,0.111626018904402,0.256210132593276,0.435681515694011,0.663067818649728,0.801088841078297
"CERS4",917.135488839793,0.0913240089564072,0.209560841690262,0.435787565175879,0.66299086662691,0.801088841078297
"METTL23",488.989274878258,0.0895609816846504,0.205558342857857,0.435696165086238,0.663057188491121,0.801088841078297
"TLE3",1469.6842469193,0.0702670268832942,0.161268556144775,0.435714367159173,0.663043980466206,0.801088841078297
"PPARD",587.124627426633,0.0595271016018798,0.136695002240286,0.43547386975598,0.663218501770064,0.8012050227713
"DDB1",4898.29281089758,0.055548123606914,0.127592773340125,0.435354778744711,0.663304929090224,0.801243567146961
"LOC112268321",13.7783312602608,-0.245032493530121,0.563919245751413,-0.434516990466639,0.66391305954874,0.801411448731448
"POU2F2",14.2578810428648,0.297641189542667,0.68460861211282,0.434761094553128,0.663735847361066,0.801411448731448
"LOC124903251",10.6925727028288,0.277842437309268,0.638747662188437,0.434979967452783,0.663576968242761,0.801411448731448
"PABPC1",25732.6488870935,0.0372399740687039,0.0857137664564266,0.434468996151687,0.663947904182074,0.801411448731448
"RPL7AP39",21.1978920674548,-0.261394923798209,0.601165359730234,-0.4348136824043,0.663697672632629,0.801411448731448
"COX17",576.997536035615,0.110515477197038,0.254402409802361,0.434412068985095,0.6639892351493,0.801411448731448
"IGSF3P2",13.4328155992677,-0.300126677013628,0.690583022608254,-0.43459897968543,0.663853535757441,0.801411448731448
"AHCYL1",1629.01869463844,-0.0706225065867991,0.162373253632426,-0.434939283452875,0.663606499480276,0.801411448731448
"STX12",517.699898088256,0.0537872328683235,0.1237649188338,0.43459191324282,0.663858665878375,0.801411448731448
"CRYBG2",29.767428635721,0.200912077840676,0.462378652978521,0.434518498089073,0.663911965002729,0.801411448731448
"PIGCP1",15.9831930224106,-0.254349351992108,0.586017920451201,-0.434029989725013,0.664266663517004,0.801680453892246
"LOC112268170",37.0836301911625,0.157027912926621,0.362111167884785,0.433645595201812,0.664545819430818,0.8019514996186
"UBQLN2",431.48430485768,0.0729811094022383,0.168540414771549,0.43301845139732,0.665001365194345,0.802435344683151
"SNRPB2",1253.01311850272,0.0917656980309138,0.212132989076062,0.432585702160688,0.665315778459692,0.802485282357488
"C1QBPP2",17.964386262552,0.222797031378218,0.514872503585673,0.432722722279041,0.66521622034137,0.802485282357488
"SYK",292.853540959742,-0.0790925027869889,0.182728316846532,-0.432842069318771,0.665129508201545,0.802485282357488
"PHF24",16.4198978355418,0.264319377784518,0.610902281521551,0.432670470842224,0.665254185272335,0.802485282357488
"UBE2V1P2",39.1681868625584,-0.155422259693947,0.359285078254502,-0.432587572100204,0.665314419731467,0.802485282357488
"PXK",64.7550916770315,0.140506420343098,0.324937961430373,0.43240998904711,0.665443459346813,0.802573416377576
"MIR570HG",12.2609375257336,-0.266373002449475,0.616662360098086,-0.431959236829545,0.665771040117406,0.802639147298228
"COL6A1",170.133220039205,-0.0953463630005784,0.220668673481257,-0.432079286544844,0.66568378865895,0.802639147298228
"LINC01977",47.698296902653,0.136461466391904,0.315910531947213,0.431962383624191,0.66576875298699,0.802639147298228
"NR2F2-AS1",51.030102634367,0.143318342993954,0.331770972294005,0.431979753994119,0.665756128036896,0.802639147298228
"LINC01016",67.6617093112586,-0.133815366692219,0.30968889732139,-0.432096106284842,0.665671564527874,0.802639147298228
"MSMB",159.769295323337,-0.166172375437841,0.384863413386052,-0.431769738712876,0.665908775491372,0.802739345797819
"ACAT1",278.303647305928,0.0733527472615582,0.170117140803472,0.431189631539241,0.666330492353153,0.803115961258258
"ALKBH3",116.172097918716,0.108774329307904,0.252252250842521,0.431212522166198,0.66631384969801,0.803115961258258
"C9orf43",14.3258748398238,-0.358466873148686,0.832795956441372,-0.430437816581692,0.666877191487419,0.803708972125563
